,Unid. da Federação,Renda per capita,Tem telefone móvel celular,Para acessar à Internet utiliza-se telefone celular,Tem microcomputador,Para acessar à Internet utiliza-se microcomputador,Tem tablet,Para acessar à Internet utiliza-se tablet,Tem acesso à Internet no próprio domicilio,O acesso à Internet é feito através de sinal de rede celular 3G ou 4G,O acesso à Internet é feito através de conexão discada por linha telefônica,O acesso à Internet é feito por banda larga
72615,MG,2150.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72616,MG,1500.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72618,MG,550.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72620,MG,1120.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72621,MG,1298.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72623,MG,3087.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72625,MG,788.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72628,MG,1211.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72631,MG,2233.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72634,MG,340.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72637,MG,1092.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72638,MG,1400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72639,MG,925.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72646,MG,1142.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72648,MG,547.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72649,MG,629.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72651,MG,1618.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72654,MG,1055.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
72656,MG,400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72657,MG,300.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72666,MG,719.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não
72668,MG,197.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72670,MG,950.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
72671,MG,1134.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72672,MG,894.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72674,MG,2560.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72675,MG,1233.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72676,MG,857.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72678,MG,1847.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72679,MG,525.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72681,MG,1091.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72683,MG,532.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72684,MG,956.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72685,MG,625.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72686,MG,275.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72687,MG,2050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72688,MG,722.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72689,MG,822.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72690,MG,1075.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72691,MG,600.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
72692,MG,825.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72693,MG,2579.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72694,MG,1182.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72695,MG,269.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72697,MG,1125.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
72698,MG,967.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
72699,MG,333.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72702,MG,640.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72703,MG,572.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72704,MG,433.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72706,MG,1050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72708,MG,422.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
72709,MG,4733.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
72710,MG,3715.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72711,MG,3333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72712,MG,5380.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72713,MG,5960.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72714,MG,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72715,MG,3544.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72716,MG,6875.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72717,MG,11394.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
72719,MG,6875.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
72720,MG,1599.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72721,MG,3666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72722,MG,2700.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72723,MG,2250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72724,MG,1333.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
72726,MG,6900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72727,MG,1452.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72728,MG,1022.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72731,MG,424.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72732,MG,693.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
72733,MG,1647.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72734,MG,1208.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72736,MG,170.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72737,MG,1075.0,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim
72738,MG,1136.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72739,MG,500.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72740,MG,1400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72741,MG,2082.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72743,MG,817.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72744,MG,560.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72746,MG,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72747,MG,1557.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72748,MG,833.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72749,MG,514.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72750,MG,1369.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72752,MG,0.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72754,MG,652.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72755,MG,593.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72758,MG,1062.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72759,MG,369.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72760,MG,3287.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72761,MG,2866.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72762,MG,1032.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72766,MG,3250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72767,MG,1633.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72768,MG,418.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
72770,MG,1438.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72775,MG,3125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72776,MG,800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72778,MG,929.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72782,MG,616.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72784,MG,2850.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72785,MG,460.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
72786,MG,2400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72787,MG,1770.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72788,MG,1072.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72790,MG,800.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72793,MG,1237.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72795,MG,1294.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72796,MG,1075.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72797,MG,589.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
72799,MG,670.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
72800,MG,600.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72803,MG,466.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72805,MG,597.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72806,MG,1317.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72807,MG,3100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72809,MG,1394.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72810,MG,364.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
72814,MG,629.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72816,MG,2475.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
72817,MG,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72819,MG,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72822,MG,400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
72823,MG,600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
72825,MG,580.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72826,MG,694.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72827,MG,1300.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72828,MG,1050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72831,MG,1394.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72832,MG,17.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
72833,MG,1838.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72834,MG,3000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72835,MG,1382.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72838,MG,4525.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72839,MG,572.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
72841,MG,3200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72842,MG,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72843,MG,259.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72844,MG,1166.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72847,MG,1796.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72848,MG,850.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72850,MG,1000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72851,MG,400.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
72852,MG,869.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72853,MG,596.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72854,MG,1056.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72855,MG,1966.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72856,MG,1329.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
72857,MG,462.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
72863,MG,788.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72864,MG,600.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
72865,MG,698.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72866,MG,591.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72867,MG,758.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72870,MG,1273.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72871,MG,337.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72876,MG,847.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72878,MG,1675.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72879,MG,591.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72885,MG,1333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72886,MG,1444.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72887,MG,1609.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72888,MG,489.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72889,MG,1258.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72890,MG,1200.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
72892,MG,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72893,MG,925.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72894,MG,733.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72898,MG,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72902,MG,947.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72904,MG,720.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72905,MG,394.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
72906,MG,600.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72907,MG,494.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72908,MG,450.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72909,MG,1338.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72910,MG,844.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72911,MG,2175.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72912,MG,1487.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72913,MG,525.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72914,MG,2697.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72918,MG,950.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72920,MG,1250.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72923,MG,935.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72924,MG,1825.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
72926,MG,735.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72927,MG,406.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72928,MG,937.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72929,MG,0.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
72930,MG,1787.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72932,MG,375.0,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim
72936,MG,407.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
72950,MG,715.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
72952,MG,927.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72962,MG,394.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72963,MG,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72965,MG,400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72968,MG,582.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72969,MG,900.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
72970,MG,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72971,MG,919.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72974,MG,675.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72976,MG,1788.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72980,MG,1450.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
72981,MG,1725.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72983,MG,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
72984,MG,2666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
72985,MG,950.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim
72986,MG,1700.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72987,MG,497.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
72988,MG,1375.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim
72990,MG,472.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
72991,MG,1420.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
72994,MG,315.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72997,MG,850.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
72999,MG,788.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73000,MG,2750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
73001,MG,897.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
73002,MG,1729.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
73003,MG,669.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
73005,MG,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
73009,MG,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73019,MG,850.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73023,MG,394.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73026,MG,1576.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73034,MG,5360.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73035,MG,788.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
73036,MG,4250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
73037,MG,1400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
73038,MG,5000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73039,MG,2075.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73040,MG,1947.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
73041,MG,1212.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73043,MG,4266.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73045,MG,2300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73047,MG,1799.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73048,MG,7000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73050,MG,1397.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
73051,MG,225.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73052,MG,544.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73053,MG,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73054,MG,762.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
73055,MG,860.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
73057,MG,500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
73058,MG,1866.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73061,MG,225.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
73063,MG,567.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73065,MG,527.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73066,MG,817.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73067,MG,525.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73068,MG,394.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73070,MG,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73071,MG,792.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73075,MG,433.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
73076,MG,1700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73077,MG,1096.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73079,MG,450.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
73081,MG,250.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73083,MG,266.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73088,MG,1560.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
73089,MG,1420.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73091,MG,569.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73093,MG,1025.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73094,MG,1000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
73095,MG,982.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
73102,MG,434.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
73106,MG,537.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73108,MG,2250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
73114,MG,350.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73119,MG,174.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
73121,MG,497.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
73125,MG,1450.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
73127,MG,550.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
73128,MG,1755.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
73132,MG,846.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73134,MG,237.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
73135,MG,1275.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73136,MG,1058.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
73138,MG,492.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73141,MG,991.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73143,MG,2850.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73145,MG,375.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73146,MG,186.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
73149,MG,900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
73156,MG,525.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73158,MG,2750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
73159,MG,2394.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
73164,MG,686.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
73165,MG,1567.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73168,MG,1588.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
73171,MG,1057.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
