,Unid. da Federação,Renda per capita,Tem telefone móvel celular,Para acessar à Internet utiliza-se telefone celular,Tem microcomputador,Para acessar à Internet utiliza-se microcomputador,Tem tablet,Para acessar à Internet utiliza-se tablet,Tem acesso à Internet no próprio domicilio,O acesso à Internet é feito através de sinal de rede celular 3G ou 4G,O acesso à Internet é feito através de conexão discada por linha telefônica,O acesso à Internet é feito por banda larga
65993,MG,572.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
65994,MG,963.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65995,MG,2000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
65997,MG,625.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
65998,MG,893.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
65999,MG,1524.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66001,MG,187.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66002,MG,4362.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66006,MG,4970.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66009,MG,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66010,MG,1666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66012,MG,1681.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66014,MG,2250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66015,MG,1725.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66016,MG,533.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66018,MG,1125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66019,MG,450.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
66020,MG,1492.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
66027,MG,1400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66032,MG,3162.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66037,MG,900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66039,MG,12400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66042,MG,1232.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66043,MG,3025.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66048,MG,948.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66049,MG,850.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66050,MG,483.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
66052,MG,1066.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
66055,MG,293.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66059,MG,3250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66064,MG,3400.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66065,MG,4400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66068,MG,3000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66070,MG,4000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66073,MG,4600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66074,MG,4524.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66075,MG,7241.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66080,MG,1568.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66082,MG,4200.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66083,MG,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66084,MG,3000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66090,MG,2612.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66095,MG,1040.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66096,MG,991.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66098,MG,2800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66099,MG,1000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66103,MG,3541.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66104,MG,3000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66108,MG,1150.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66109,MG,724.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66116,MG,1000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66119,MG,637.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66121,MG,1850.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66123,MG,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66125,MG,220.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
66129,MG,2400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66131,MG,1100.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66136,MG,2424.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
66137,MG,933.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66143,MG,1320.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66145,MG,2080.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66149,MG,4683.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
66151,MG,724.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66154,MG,785.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66160,MG,482.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66168,MG,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66169,MG,725.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66174,MG,612.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66175,MG,1600.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66176,MG,2500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66178,MG,1131.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66180,MG,1428.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66181,MG,1708.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66184,MG,1541.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
66186,MG,3733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66188,MG,550.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
66190,MG,1700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66192,MG,1500.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
66193,MG,2500.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66194,MG,3712.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66195,MG,2100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66197,MG,6200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66199,MG,2110.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66200,MG,2900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66201,MG,11856.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66202,MG,944.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66203,MG,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66204,MG,4933.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66205,MG,3092.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66209,MG,4263.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66210,MG,5000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66212,MG,4200.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66213,MG,1325.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66214,MG,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66216,MG,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66217,MG,8100.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66219,MG,4830.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66220,MG,912.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66221,MG,12000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66222,MG,1400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66224,MG,3333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66226,MG,2166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66233,MG,6666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66236,MG,3625.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66244,MG,677.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66249,MG,2900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66251,MG,786.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66254,MG,2206.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66262,MG,748.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66264,MG,238.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66270,MG,780.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
66273,MG,505.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66275,MG,333.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66280,MG,3250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66283,MG,2850.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66287,MG,350.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66288,MG,5000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66289,MG,10000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66290,MG,1108.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66291,MG,1016.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66292,MG,2375.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66293,MG,5000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66296,MG,4100.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
66297,MG,2982.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66299,MG,9750.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
66300,MG,2500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66301,MG,2250.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66302,MG,950.0,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim
66304,MG,931.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66307,MG,4000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66308,MG,9333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66311,MG,2333.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66313,MG,13200.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66314,MG,1242.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66315,MG,6433.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66321,MG,1475.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66324,MG,1166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66328,MG,1500.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66330,MG,2584.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66332,MG,4874.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66339,MG,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66341,MG,300.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66342,MG,984.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66345,MG,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66349,MG,948.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66354,MG,3700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66364,MG,550.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66367,MG,2100.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66371,MG,3000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66377,MG,720.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66378,MG,256.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66379,MG,628.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66383,MG,21.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
66385,MG,468.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66386,MG,758.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66388,MG,800.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66390,MG,1130.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66399,MG,500.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66403,MG,271.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
66406,MG,771.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66407,MG,1400.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66410,MG,2550.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66413,MG,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66414,MG,1950.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66416,MG,737.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66423,MG,1250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66425,MG,10000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66427,MG,4066.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66428,MG,2200.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66429,MG,5425.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66431,MG,400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66435,MG,2800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66437,MG,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66438,MG,688.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66439,MG,1266.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66449,MG,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66453,MG,936.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66458,MG,400.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66473,MG,1200.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66475,MG,1050.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66476,MG,1980.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66477,MG,806.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66487,MG,1000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66488,MG,3157.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66489,MG,1750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66490,MG,916.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66491,MG,933.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66493,MG,933.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66504,MG,908.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66508,MG,520.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66510,MG,650.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66511,MG,1720.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66519,MG,766.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66521,MG,5100.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66532,MG,2500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66534,MG,2333.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66536,MG,372.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66544,MG,433.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66545,MG,366.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
66554,MG,3600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66568,MG,1300.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66569,MG,1086.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66571,MG,1087.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66572,MG,3495.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66574,MG,100.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66578,MG,1250.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66580,MG,3500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66581,MG,7501.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66582,MG,780.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66583,MG,4300.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66587,MG,1695.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66590,MG,1206.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66592,MG,3700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66593,MG,1533.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
66594,MG,1187.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66596,MG,7450.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66597,MG,2100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66598,MG,3666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66599,MG,7000.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
66600,MG,2700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66602,MG,675.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66604,MG,1030.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
66613,MG,1840.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66616,MG,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66621,MG,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66630,MG,1431.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66631,MG,7000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66636,MG,524.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
66639,MG,400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66640,MG,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66643,MG,1155.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66651,MG,1122.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66655,MG,0.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66661,MG,479.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66667,MG,720.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66668,MG,261.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66677,MG,313.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66680,MG,680.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66683,MG,964.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66686,MG,957.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66692,MG,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66693,MG,241.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
66702,MG,1500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66703,MG,4000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66705,MG,1333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66706,MG,3200.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66708,MG,5750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66721,MG,1162.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66723,MG,458.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66725,MG,412.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66726,MG,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66728,MG,920.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66733,MG,4000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66734,MG,3350.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66735,MG,1333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66736,MG,6500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66738,MG,2800.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66742,MG,3400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66743,MG,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66744,MG,5000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66746,MG,1933.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66747,MG,850.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66749,MG,2041.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66751,MG,2056.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66752,MG,2900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66753,MG,12350.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66754,MG,9000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66759,MG,4000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66766,MG,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66770,MG,881.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66775,MG,1073.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66777,MG,3800.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66778,MG,3100.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66782,MG,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66785,MG,306.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66791,MG,3226.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66793,MG,1625.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
66798,MG,1400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
66804,MG,1941.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66805,MG,5750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66806,MG,1000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66807,MG,2248.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
66810,MG,2333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66813,MG,4362.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66814,MG,9400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66817,MG,2625.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66820,MG,3900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
66821,MG,407.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
66822,MG,533.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66823,MG,957.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
66828,MG,1245.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não
